drainage_area,slope,log_area,log_slope
18.580605,1.818683,2.922118,0.598112
18.335909,1.825322,2.908861,0.601756
18.135536,1.830734,2.897873,0.604717
17.977253,1.834870,2.889107,0.606974
17.854475,1.837713,2.882254,0.608522
17.753731,1.839293,2.876596,0.609381
17.652725,1.839708,2.870890,0.609607
17.520260,1.839145,2.863358,0.609301
17.320457,1.837861,2.851888,0.608603
17.017542,1.836182,2.834245,0.607688
16.575964,1.834461,2.807954,0.606751
15.949709,1.833092,2.769441,0.606004
15.075094,1.832530,2.713044,0.605697
13.896534,1.833345,2.631639,0.606142
12.435738,1.836142,2.520574,0.607667
10.836081,1.841248,2.382881,0.610443
9.294977,1.848404,2.229474,0.614323
9.165236,1.456670,2.215418,0.376153
12.386824,1.449210,2.516633,0.371019
16.439709,1.441268,2.799700,0.365523
21.013630,1.434556,3.045171,0.360856
25.631165,1.431046,3.243809,0.358406
29.756411,1.432121,3.393045,0.359157
32.931053,1.438006,3.494416,0.363257
34.939217,1.447916,3.553610,0.370125
35.867188,1.460671,3.579823,0.378896
36.002743,1.475189,3.583595,0.388786
35.665371,1.490715,3.574180,0.399256
35.091438,1.506812,3.557957,0.409996
34.410252,1.523281,3.538355,0.420866
33.678307,1.540036,3.516854,0.431806
32.920391,1.557027,3.494092,0.442778
32.154709,1.574188,3.470559,0.453740
31.400759,1.591430,3.446832,0.464633
30.678833,1.608648,3.423573,0.475394
30.004795,1.625742,3.401357,0.485965
29.383236,1.642654,3.380424,0.496313
28.806742,1.659362,3.360609,0.506433
28.261240,1.675875,3.341491,0.516335
27.735210,1.692190,3.322703,0.526024
27.223476,1.708284,3.304080,0.535490
26.726206,1.724108,3.285645,0.544710
26.247025,1.739590,3.267553,0.553649
25.788820,1.754660,3.249941,0.562275
25.353697,1.769247,3.232925,0.570554
24.943419,1.783280,3.216610,0.578454
24.558926,1.796694,3.201075,0.585948
24.201738,1.809426,3.186424,0.593010
23.872967,1.821415,3.172747,0.599614
23.573994,1.832599,3.160144,0.605735
23.306618,1.842922,3.148737,0.611352
23.072861,1.852328,3.138657,0.616443
22.874550,1.860768,3.130025,0.620989
22.713808,1.868197,3.122973,0.624974
22.592842,1.874577,3.117633,0.628383
22.513771,1.879875,3.114127,0.631205
22.478537,1.884068,3.112561,0.633433
22.488695,1.887139,3.113013,0.635062
22.545345,1.889086,3.115529,0.636093
22.649845,1.889909,3.120153,0.636529
22.802776,1.889620,3.126882,0.636376
23.003843,1.888248,3.135661,0.635650
23.253212,1.885827,3.146443,0.634366
23.550991,1.882399,3.159168,0.632547
23.896759,1.878022,3.173743,0.630219
24.289007,1.872768,3.190024,0.627418
24.725554,1.866716,3.207837,0.624181
25.202297,1.859949,3.226935,0.620549
25.713001,1.852557,3.246997,0.616567
26.251276,1.844625,3.267715,0.612276
26.811535,1.836238,3.288832,0.607719
27.389660,1.827477,3.310166,0.602936
27.985855,1.818405,3.331699,0.597960
28.603386,1.809070,3.353525,0.592813
29.246668,1.799514,3.375766,0.587517
29.921879,1.789771,3.398590,0.582088
30.638056,1.779864,3.422243,0.576537
31.407438,1.769805,3.447045,0.570869
32.241215,1.759614,3.473246,0.565095
33.145615,1.749319,3.500910,0.559227
34.125252,1.738958,3.530038,0.553286
35.187275,1.728592,3.560685,0.547307
36.350674,1.718308,3.593213,0.541340
37.648315,1.708266,3.628288,0.535479
39.114204,1.698760,3.666486,0.529899
40.739586,1.690332,3.707200,0.524925
42.384632,1.683928,3.746786,0.521129
43.701538,1.680885,3.777383,0.519320
44.171932,1.682680,3.788090,0.520388
43.394909,1.690284,3.770342,0.524896
41.447987,1.703448,3.724439,0.532654
38.882675,1.720611,3.660549,0.542679
36.335903,1.739582,3.592806,0.553645
34.203114,1.758393,3.532317,0.564400
32.587048,1.775815,3.483915,0.574259
31.407686,1.791403,3.447053,0.582999
30.528109,1.805227,3.418648,0.590687
29.829128,1.817572,3.395485,0.597502
29.236580,1.828720,3.375421,0.603616
28.717052,1.838862,3.357491,0.609147
28.260246,1.848104,3.341456,0.614161
27.861820,1.856517,3.327257,0.618702
27.517420,1.864151,3.314819,0.622806
27.223513,1.871045,3.304081,0.626497
26.976685,1.877224,3.294973,0.629794
26.774456,1.882704,3.287448,0.632709
26.614761,1.887493,3.281466,0.635250
26.496243,1.891590,3.277003,0.637418
26.419044,1.894980,3.274085,0.639208
26.382935,1.897650,3.272717,0.640616
26.388708,1.899580,3.272936,0.641633
26.436769,1.900752,3.274756,0.642250
26.527798,1.901152,3.278193,0.642460
26.662731,1.900774,3.283267,0.642261
26.843296,1.899620,3.290016,0.641654
27.071341,1.897702,3.298476,0.640644
27.348099,1.895064,3.308647,0.639253
27.673634,1.891784,3.320480,0.637520
28.047779,1.887968,3.333909,0.635501
28.468054,1.883774,3.348783,0.633277
28.928249,1.879405,3.364819,0.630955
29.417286,1.875122,3.381582,0.628674
29.919722,1.871215,3.398518,0.626588
30.414337,1.868002,3.414914,0.624870
30.878531,1.865790,3.430061,0.623685
31.291752,1.864838,3.443355,0.623174
31.637362,1.865352,3.454339,0.623450
31.905697,1.867459,3.462785,0.624579
32.091854,1.871225,3.468602,0.626593
32.194805,1.876660,3.471805,0.629494
32.217659,1.883728,3.472515,0.633253
32.166149,1.892350,3.470915,0.637819
32.043377,1.902444,3.467091,0.643139
31.858204,1.913891,3.461295,0.649138
31.621727,1.926553,3.453844,0.655733
31.342813,1.940300,3.444985,0.662842
31.026367,1.955029,3.434837,0.670405
30.678337,1.970638,3.423557,0.678357
30.303518,1.987039,3.411264,0.686645
29.908356,2.004143,3.398138,0.695216
29.497631,2.021874,3.384310,0.704025
29.076090,2.040166,3.369916,0.713031
28.647346,2.058961,3.355061,0.722202
28.214293,2.078204,3.339829,0.731504
27.777779,2.097856,3.324236,0.740916
27.337458,2.117886,3.308258,0.750418
26.897606,2.138238,3.292037,0.759982
26.466442,2.158832,3.275878,0.769567
26.049349,2.179597,3.259993,0.779140
25.642778,2.200532,3.244262,0.788699
25.238232,2.221664,3.228360,0.798256
24.831430,2.243000,3.212110,0.807814
24.427065,2.264468,3.195692,0.817340
24.032454,2.285970,3.179405,0.826791
23.649542,2.307443,3.163344,0.836140
23.274092,2.328883,3.147341,0.845389
22.901566,2.350289,3.131205,0.854538
22.529058,2.371656,3.114806,0.863589
22.155943,2.392946,3.098106,0.872525
21.780237,2.414125,3.081003,0.881337
21.398699,2.435150,3.063330,0.890008
21.007978,2.455971,3.044902,0.898522
20.607035,2.476499,3.025633,0.906846
20.197033,2.496604,3.005536,0.914931
19.782200,2.516121,2.984783,0.922718
19.368996,2.534865,2.963674,0.930140
18.963854,2.552658,2.942535,0.937135
18.574966,2.569305,2.921815,0.943635
18.212078,2.584600,2.902085,0.949571
17.883148,2.598357,2.883859,0.954879
17.594330,2.610411,2.867577,0.959508
17.349545,2.620626,2.853566,0.963413
17.149414,2.628899,2.841964,0.966565
16.991783,2.635160,2.832730,0.968944
16.870293,2.639380,2.825554,0.970544
16.771437,2.641613,2.819677,0.971390
16.672779,2.642015,2.813777,0.971542
16.542303,2.640880,2.805921,0.971112
16.343342,2.638616,2.793821,0.970255
16.040375,2.635719,2.775109,0.969156
15.600167,2.632724,2.747282,0.968019
14.979020,2.630202,2.706651,0.967061
14.109793,2.628812,2.646869,0.966532
12.925686,2.629411,2.559216,0.966760
11.441831,2.632939,2.437276,0.968101
9.814404,2.639854,2.283851,0.970724
8.261158,2.649600,2.111565,0.974409
8.079058,1.784650,2.089275,0.579222
11.317579,1.781875,2.426357,0.577666
15.388543,1.778224,2.733623,0.575615
19.943069,1.775400,2.992882,0.574026
24.526497,1.775529,3.199754,0.574098
28.655045,1.780347,3.355330,0.576808
31.877287,1.790420,3.461894,0.582450
33.938206,1.805137,3.524541,0.590637
34.894386,1.823263,3.552326,0.600628
35.034004,1.843562,3.556319,0.611700
34.691498,1.865113,3.546495,0.623322
34.113186,1.887379,3.529684,0.635189
33.430626,1.910106,3.509472,0.647159
32.699123,1.933195,3.487348,0.659174
31.942225,1.956584,3.463929,0.671200
31.177418,1.980191,3.439694,0.683193
30.423779,2.003907,3.415224,0.695099
29.701380,2.027604,3.391194,0.706855
29.026672,2.051156,3.368215,0.718403
28.404810,2.074477,3.346558,0.729709
27.828474,2.097532,3.326060,0.740762
27.283360,2.120322,3.306277,0.751568
26.757761,2.142837,3.286825,0.762131
26.246405,2.165037,3.267529,0.772437
25.749533,2.186849,3.248416,0.782462
25.270733,2.208187,3.229647,0.792172
24.812889,2.228954,3.211363,0.801533
24.378056,2.249053,3.193683,0.810509
23.967909,2.268395,3.176716,0.819073
23.583412,2.286896,3.160544,0.827195
23.226135,2.304469,3.145278,0.834850
22.897263,2.321033,3.131017,0.842012
22.598055,2.336513,3.117864,0.848659
22.330389,2.350832,3.105948,0.854769
22.096285,2.363922,3.095409,0.860322
21.897612,2.375718,3.086378,0.865300
21.736437,2.386168,3.078990,0.869689
21.615017,2.395224,3.073388,0.873477
21.535566,2.402843,3.069706,0.876653
21.499949,2.409007,3.068051,0.879215
21.509798,2.413692,3.068509,0.881158
21.566158,2.416898,3.071125,0.882485
21.670444,2.418633,3.075949,0.883202
21.823185,2.418918,3.082973,0.883320
22.024027,2.417790,3.092134,0.882854
22.273121,2.415295,3.103381,0.881821
22.570471,2.411497,3.116642,0.880248
22.915735,2.406469,3.131824,0.878161
23.307446,2.400309,3.148773,0.875597
23.743608,2.393118,3.167313,0.872597
24.220245,2.385005,3.187189,0.869201
24.730705,2.376091,3.208046,0.865457
25.268530,2.366486,3.229560,0.861406
25.828022,2.356300,3.251460,0.857093
26.404984,2.345640,3.273553,0.852558
26.999907,2.334588,3.295833,0.847835
27.616209,2.323213,3.318403,0.842951
28.258339,2.311572,3.341389,0.837928
28.932281,2.299711,3.364958,0.832784
29.647066,2.287668,3.389363,0.827533
30.415213,2.275465,3.414943,0.822184
31.248446,2.263125,3.441970,0.816747
32.152222,2.250694,3.470482,0.811239
33.129829,2.238216,3.500434,0.805679
34.186188,2.225766,3.531822,0.800101
35.337727,2.213452,3.564951,0.794553
36.615078,2.201452,3.600460,0.789117
38.050587,2.190115,3.638917,0.783954
39.639248,2.180078,3.679820,0.779360
41.251427,2.172471,3.719686,0.775865
42.556316,2.168911,3.750828,0.774225
43.043095,2.171229,3.762202,0.775294
42.299644,2.180668,3.744779,0.779631
40.388844,2.196941,3.698554,0.787066
37.857048,2.218104,3.633817,0.796653
35.339664,2.241438,3.565006,0.807118
33.229595,2.264545,3.503441,0.817374
31.627943,2.285956,3.454041,0.826784
30.454607,2.305177,3.416237,0.835158
29.574518,2.322330,3.386913,0.842571
28.871088,2.337773,3.362841,0.849199
28.272627,2.351847,3.341894,0.855201
27.747616,2.364777,3.323150,0.860684
27.286594,2.376681,3.306396,0.865705
26.885147,2.387639,3.291574,0.870305
26.538485,2.397709,3.278596,0.874514
26.242962,2.406930,3.267398,0.878352
25.994898,2.415334,3.257900,0.881838
25.791801,2.422932,3.250057,0.884978
25.631674,2.429729,3.243829,0.887780
25.512938,2.435724,3.239186,0.890244
25.435802,2.440898,3.236158,0.892366
25.399803,2.445240,3.234741,0.894143
25.405975,2.448718,3.234984,0.895564
25.454308,2.451321,3.236885,0.896627
25.545576,2.453027,3.240464,0.897323
25.680462,2.453836,3.245730,0.897653
25.860634,2.453744,3.252722,0.897615
26.087704,2.452773,3.261464,0.897219
26.362648,2.450973,3.271948,0.896485
26.685320,2.448431,3.284114,0.895447
27.055300,2.445270,3.297883,0.894156
27.470108,2.441668,3.313098,0.892681
27.923349,2.437873,3.329463,0.891126
28.404413,2.434178,3.346545,0.889609
28.898294,2.430935,3.363783,0.888276
29.384426,2.428518,3.380465,0.887281
29.840912,2.427297,3.395880,0.886778
30.247942,2.427592,3.409428,0.886900
30.589199,2.429662,3.420647,0.887752
30.855410,2.433677,3.429312,0.889403
31.041557,2.439726,3.435327,0.891886
31.146305,2.447839,3.438696,0.895206
31.172386,2.457983,3.439533,0.899341
31.125689,2.470070,3.438033,0.904247
31.008076,2.484025,3.434248,0.909880
30.828306,2.499707,3.428433,0.916174
30.597261,2.516958,3.420911,0.923051
30.323490,2.535628,3.411923,0.930441
30.011597,2.555592,3.401584,0.938284
29.667513,2.576731,3.390053,0.946522
29.296118,2.598938,3.377455,0.955103
28.903913,2.622109,3.363977,0.963979
28.495670,2.646144,3.349752,0.973103
28.076164,2.670963,3.334921,0.982439
27.649174,2.696485,3.319596,0.991949
27.217703,2.722644,3.303868,1.001603
26.782684,2.749384,3.287756,1.011377
26.343586,2.776661,3.271225,1.021249
25.904484,2.804404,3.254416,1.031191
25.473787,2.832497,3.237650,1.041159
25.057007,2.860852,3.221154,1.051120
24.651045,2.889442,3.204819,1.061063
24.247280,2.918296,3.188304,1.071000
23.841198,2.947406,3.171415,1.080925
23.437395,2.976679,3.154333,1.090808
23.043276,3.005980,3.137374,1.100604
22.660686,3.035221,3.120632,1.110284
22.285534,3.064372,3.103938,1.119843
21.913324,3.093422,3.087095,1.129278
21.541199,3.122345,3.069967,1.138584
21.168770,3.151079,3.052527,1.147745
20.794081,3.179564,3.034668,1.156744
20.413916,3.207739,3.016217,1.165566
20.024769,3.235532,2.996970,1.174193
19.625587,3.262815,2.976834,1.182590
19.217134,3.289434,2.955802,1.190716
18.803446,3.315180,2.934040,1.198512
18.390993,3.339816,2.911861,1.205916
17.986176,3.363111,2.889603,1.212866
17.597145,3.384827,2.867737,1.219303
17.233973,3.404697,2.846883,1.225156
16.904644,3.422488,2.827588,1.230368
16.615408,3.437997,2.810330,1.234889
16.370470,3.451042,2.795479,1.238676
16.170450,3.461500,2.783186,1.241702
16.013268,3.469285,2.773418,1.243948
15.892715,3.474358,2.765861,1.245410
15.795151,3.476785,2.759703,1.246108
15.697925,3.476756,2.753529,1.246100
15.568183,3.474631,2.745229,1.245488
15.368347,3.470914,2.732310,1.244418
15.063135,3.466200,2.712250,1.243059
14.622044,3.461108,2.682530,1.241589
14.004796,3.456272,2.639400,1.240191
13.141346,3.452422,2.575763,1.239076
11.952219,3.450547,2.480917,1.238533
10.444403,3.451789,2.346066,1.238893
8.788997,3.456614,2.173501,1.240290
10.252883,2.020994,2.327559,0.703590
14.345983,2.027836,2.663470,0.706969
18.857258,2.034748,2.936898,0.710372
23.367268,2.043323,3.151336,0.714577
27.475794,2.055142,3.313305,0.720345
30.750814,2.071068,3.425916,0.728064
32.887299,2.090964,3.493087,0.737625
33.895439,2.113978,3.523280,0.748572
34.055889,2.139073,3.528003,0.760373
33.717682,2.165401,3.518022,0.772605
33.139641,2.192445,3.500730,0.785017
32.457775,2.219960,3.479940,0.797489
31.727924,2.247847,3.457197,0.809973
30.973219,2.276041,3.433123,0.822438
30.210445,2.304463,3.408188,0.834848
29.458147,2.333004,3.382971,0.847157
28.735798,2.361538,3.358144,0.859313
28.060350,2.389938,3.334358,0.871267
27.437632,2.418104,3.311915,0.882984
26.860758,2.445981,3.290666,0.894446
26.315559,2.473543,3.270160,0.905651
25.790285,2.500756,3.249998,0.916593
25.279451,2.527567,3.229992,0.927257
24.783133,2.553890,3.210163,0.937618
24.304865,2.579622,3.190677,0.947643
23.847574,2.604651,3.171683,0.957299
23.413015,2.628879,3.153292,0.966558
23.002960,2.652200,3.135623,0.975389
22.618395,2.674512,3.118764,0.983767
22.260956,2.695724,3.102834,0.991667
21.931847,2.715746,3.087940,0.999067
21.632315,2.734494,3.074188,1.005946
21.364195,2.751890,3.061716,1.012288
21.129637,2.767854,3.050677,1.018072
20.930407,2.782322,3.041203,1.023286
20.768627,2.795245,3.033444,1.027920
20.646654,2.806571,3.027553,1.031963
20.566570,2.816268,3.023667,1.035413
20.530493,2.824308,3.021911,1.038264
20.539894,2.830690,3.022369,1.040521
20.595774,2.835417,3.025086,1.042189
20.699749,2.838496,3.030122,1.043274
20.852163,2.839970,3.037458,1.043793
21.052687,2.839880,3.047028,1.043762
21.301313,2.838292,3.058769,1.043203
21.598080,2.835271,3.072604,1.042138
21.942539,2.830911,3.088427,1.040598
22.333364,2.825314,3.106082,1.038620
22.768827,2.818597,3.125392,1.036239
23.244965,2.810883,3.146089,1.033499
23.754793,2.802303,3.167784,1.030442
24.291693,2.792980,3.190134,1.027109
24.849934,2.783034,3.212855,1.023542
25.425282,2.772592,3.235744,1.019783
26.018534,2.761753,3.258809,1.015865
26.633381,2.750593,3.282165,1.011816
27.274170,2.739188,3.305940,1.007662
27.946716,2.727601,3.330300,1.003422
28.660055,2.715878,3.355504,0.999115
29.426935,2.704063,3.381910,0.994755
30.259558,2.692191,3.409812,0.990355
31.162863,2.680310,3.439227,0.985933
32.138325,2.668482,3.470049,0.981510
33.188614,2.656776,3.502207,0.977114
34.327221,2.645304,3.535939,0.972786
35.581348,2.634243,3.571822,0.968596
36.979527,2.623927,3.610364,0.964672
38.516617,2.614943,3.651090,0.961242
40.071419,2.608346,3.690663,0.958716
41.335690,2.605628,3.721726,0.957674
41.822639,2.608501,3.733438,0.958776
41.125038,2.618138,3.716617,0.962463
39.286808,2.634278,3.670889,0.968609
36.827656,2.655082,3.606249,0.976476
34.364876,2.677974,3.537035,0.985060
32.286678,2.700702,3.474655,0.993512
30.698061,2.721919,3.424199,1.001337
29.525208,2.741181,3.385244,1.008389
28.638702,2.758620,3.354759,1.014730
27.926392,2.774559,3.329572,1.020492
27.319159,2.789316,3.307588,1.025796
26.787127,2.803076,3.287921,1.030717
26.320848,2.815948,3.270361,1.035299
25.915598,2.827998,3.254845,1.039569
25.566101,2.839273,3.241267,1.043548
25.268440,2.849803,3.229556,1.047250
25.018850,2.859603,3.219630,1.050683
24.814631,2.868686,3.211433,1.053854
24.653877,2.877047,3.204934,1.056764
24.534910,2.884682,3.200097,1.059415
24.457760,2.891579,3.196948,1.061803
24.421959,2.897720,3.195483,1.063924
24.428507,2.903084,3.195751,1.065774
24.477215,2.907658,3.197743,1.067348
24.568678,2.911435,3.201472,1.068646
24.703600,2.914411,3.206949,1.069668
24.883289,2.916593,3.214196,1.070416
25.109175,2.918000,3.223233,1.070899
25.381897,2.918686,3.234036,1.071133
25.701092,2.918728,3.246533,1.071148
26.065933,2.918246,3.260629,1.070983
26.473700,2.917408,3.276152,1.070696
26.918169,2.916430,3.292801,1.070360
27.388699,2.915591,3.310130,1.070073
27.871323,2.915208,3.327598,1.069941
28.345997,2.915648,3.344486,1.070092
28.792164,2.917251,3.360103,1.070642
29.190811,2.920338,3.373854,1.071699
29.526146,2.925170,3.385276,1.073353
29.789551,2.931922,3.394158,1.075658
29.975464,2.940716,3.400379,1.078653
30.082508,2.951595,3.403944,1.082346
30.112669,2.964556,3.404946,1.086727
30.071867,2.979534,3.403590,1.091767
29.960907,2.996472,3.399893,1.097436
29.788269,3.015250,3.394115,1.103683
29.564276,3.035732,3.386567,1.110453
29.297144,3.057781,3.377490,1.117690
28.991100,3.081292,3.366989,1.125349
28.652252,3.106145,3.355232,1.133382
28.285385,3.132240,3.342345,1.141748
27.897314,3.159464,3.328530,1.150402
27.492363,3.187735,3.313908,1.159311
27.075771,3.216953,3.298639,1.168435
26.651186,3.247044,3.282834,1.177745
26.221851,3.277923,3.266593,1.187210
25.788839,3.309524,3.249942,1.196804
25.351562,3.341796,3.232840,1.206508
24.914013,3.374650,3.215430,1.216292
24.484259,3.407968,3.198030,1.226116
24.067879,3.441640,3.180878,1.235948
23.662336,3.475613,3.163885,1.245771
23.259504,3.509876,3.146714,1.255581
22.854626,3.544407,3.129154,1.265371
22.452007,3.579089,3.111380,1.275108
22.058708,3.613776,3.093707,1.284753
21.676445,3.648354,3.076226,1.294276
21.301523,3.682756,3.058779,1.303662
20.929655,3.716938,3.041167,1.312900
20.558064,3.750835,3.023253,1.321979
20.186449,3.784357,3.005012,1.330876
19.812904,3.817413,2.986333,1.339573
19.434250,3.849912,2.967037,1.348050
19.047037,3.881750,2.946912,1.356286
18.650021,3.912787,2.925847,1.364250
18.243675,3.942849,2.903818,1.371904
17.831623,3.971723,2.880973,1.379200
17.420324,3.999162,2.857638,1.386085
17.016130,4.024931,2.834162,1.392508
16.627230,4.048782,2.811042,1.398416
16.263929,4.070451,2.788950,1.403754
15.934195,4.089710,2.768467,1.408474
15.644503,4.106343,2.750120,1.412533
15.399278,4.120167,2.734321,1.415894
15.199203,4.131064,2.721243,1.418535
15.042274,4.138936,2.710865,1.420439
14.922344,4.143731,2.702860,1.421597
14.825513,4.145512,2.696350,1.422026
14.728877,4.144430,2.689810,1.421765
14.598665,4.140804,2.680930,1.420890
14.396345,4.135080,2.666974,1.419507
14.086802,4.127782,2.645238,1.417740
13.642571,4.119428,2.613195,1.415714
13.028041,4.110492,2.567104,1.413543
12.171076,4.101525,2.499062,1.411359
10.977581,4.093340,2.395855,1.409361
9.444366,4.086920,2.245418,1.407792
9.173686,2.098058,2.216339,0.741012
13.300134,2.119360,2.587774,0.751114
17.749605,2.140012,2.876363,0.760811
22.150793,2.160501,3.097873,0.770340
26.217842,2.181661,3.266440,0.780086
29.550709,2.204338,3.386108,0.790427
